id,sentence,tags
784,Lid worden Het lidmaatschap is gratis tot achttien jaar.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.Het | TOPIC.Finance-admin
785,Het goedkoopste lidmaatschap voor volwassenen kost zestien euro per jaar.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | NP.Adjective-superlative | TOPIC.Finance-admin
786,Het lezen van (digitale) kranten en tijdschriften is gratis.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | CONNECTOR.en-additive | INFSTR.Topicalization-fronting
787,Kijk op onze website voor de mogelijkheden.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.De | PRONOUN.1pl | INFSTR.Topicalization-fronting
788,Consumentenbond Inloggen Word nu lid De zorgverzekering Een verzekering voor iedereen ledereen in Nederland moet een zorgverzekering hebben.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | MODAL.moeten | VERBCLUSTER.modal-inf | ARTICLE.De | NP.Noun-compound | PRONOUN.Indefinite | MODALITY.Deontic-obligation | TOPIC.Health | TOPIC.Finance-admin
789,Deze zorgverzekering is verplicht en heet de basisverzekering.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.De | CONNECTOR.en-additive | TOPIC.Health
790,De basisverzekering verzekert u tegen de noodzakelijke medische kosten.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.De | PRONOUN.2sg-formal-u | TOPIC.Health | TOPIC.Finance-admin
791,"Bijvoorbeeld van de huisarts, het ziekenhuis of de apotheek.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.De | ARTICLE.Het | NP.Noun-compound | SYNTAX.Inversion-V2 | CONNECTOR.of-alternative | TOPIC.Health
792,Voor uw verzekering betaalt u iedere maand een vast bedrag: de premie.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.De | PRONOUN.2sg-formal-u | TOPIC.Health | TOPIC.Finance-admin
793,Een extra verzekering Naast de basisverzekering kunt u nog extra verzekeringen kiezen.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | MODAL.kunnen | VERBCLUSTER.modal-inf | ARTICLE.De | PRONOUN.2sg-formal-u | PARTICLE.nog | MODALITY.Epistemic-kan | DISCOURSE.Formal-register-u | TOPIC.Health | TOPIC.Finance-admin
794,Dit zijn aanvullende verzekeringen en ze zijn niet verplicht.,SENTENCE_TYPE.Negative-declarative | TENSE.Presens | PRONOUN.3sg-masc | PRONOUN.3pl | NEGATION.niet | CONNECTOR.en-additive
795,"Een aanvullende verzekering vergoedt extra medische kosten, zoals de tandarts, zorgkosten in het buitenland en fysiotherapie.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.De | ARTICLE.Het | NP.Noun-compound | CONNECTOR.en-additive | TOPIC.Health | TOPIC.Finance-admin
796,"Als u een aanvullende verzekering kiest, betaalt u ook meer premie.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | NP.Adjective-comparative | PRONOUN.2sg-formal-u | SYNTAX.Subordinate-clause | TOPIC.Health | TOPIC.Finance-admin
797,Een overzicht van uw verzekeringen staat in uw polis.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | PRONOUN.2sg-formal-u
798,Het eigen risico: wat is dat?,SENTENCE_TYPE.Wh-question | TENSE.Presens | PRONOUN.Relative-clause | SYNTAX.Subordinate-clause | TOPIC.Health
799,U moet een eerste deel van de zorgkosten zelf betalen.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | MODAL.moeten | VERBCLUSTER.modal-inf | ARTICLE.De | PRONOUN.2sg-formal-u | MODALITY.Deontic-obligation | TOPIC.Finance-admin
800,Dat noemen we het eigen risico.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.Het | PRONOUN.1pl | SYNTAX.Subordinate-clause | TOPIC.Health
801,Elke volwassene in Nederland heeft een verplicht eigen risico voor de zorgverzekering.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.De | NP.Noun-compound | TOPIC.Health
802,Het eigen risico kan per jaar variëren.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | MODAL.kunnen | VERBCLUSTER.modal-inf | MODALITY.Epistemic-kan | TOPIC.Health
803,De overheid bepaalt elk jaar de hoogte van dit eigen risico.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.De | NP.Demonstrative | TOPIC.Health
804,Bijvoorbeeld: het eigen risico is in een bepaald jaar 385 euro.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.Het | TOPIC.Health | TOPIC.Finance-admin
805,Dat betekent dat u de eerste 385 euro van uw zorgkosten zelf moet betalen.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | MODAL.moeten | ARTICLE.De | NP.Demonstrative | PRONOUN.2sg-formal-u | PRONOUN.Relative-clause | MODALITY.Deontic-obligation | SYNTAX.Subordinate-clause | TOPIC.Finance-admin
806,Alle kosten boven die 385 euro betaalt de verzekering.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.De | NP.Demonstrative | TOPIC.Health | TOPIC.Finance-admin
807,"Als u in een jaar geen zorgkosten heeft, betaalt u alleen uw premie.",SENTENCE_TYPE.Negative-declarative | TENSE.Perfectum | PRONOUN.2sg-formal-u | NEGATION.geen | SYNTAX.Subordinate-clause | TOPIC.Finance-admin
808,Welke zorg valt onder het eigen risico?,SENTENCE_TYPE.Yes-no-question | TENSE.Presens | ARTICLE.Het | TOPIC.Health
809,"De huisarts, kraamzorg en zorg voor kinderen vallen niet onder het eigen risico.",SENTENCE_TYPE.Negative-declarative | TENSE.Presens | ARTICLE.Het | NEGATION.niet | CONNECTOR.en-additive | TOPIC.Health | TOPIC.Relationships-family
810,Deze kosten hoeft u dus niet zelf te betalen.,SENTENCE_TYPE.Negative-declarative | TENSE.Presens | MODAL.hoeven-neg | VERBCLUSTER.modal-inf | VERBCLUSTER.te-inf | PRONOUN.2sg-formal-u | NEGATION.niet | NEGATION.hoeven-neg | CONNECTOR.dus-consecutive | TOPIC.Finance-admin
811,"Een opname in het ziekenhuis, medicijnen en bloedonderzoek vallen wel onder het eigen risico.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.Het | NP.Noun-compound | PARTICLE.wel | CONNECTOR.en-additive | TOPIC.Health
812,Dat geldt ook voor het bezoek aan de specialist en hulp bij psychische problemen.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.De | ARTICLE.Het | SYNTAX.Subordinate-clause | CONNECTOR.en-additive
813,"U betaalt deze kosten voor een deel zelf, totdat uw eigen risico op is.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | NP.Demonstrative | PRONOUN.2sg-formal-u | SYNTAX.Subordinate-clause | TOPIC.Health | TOPIC.Finance-admin
814,De rest betaalt de verzekering.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.De | TOPIC.Health | TOPIC.Finance-admin
815,Meer informatie over uw eigen risico vindt u op de website.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.De | PRONOUN.2sg-formal-u | TOPIC.Health
816,Of u kunt in de app van uw zorgverzekering kijken.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | MODAL.kunnen | VERBCLUSTER.modal-inf | ARTICLE.De | PRONOUN.2sg-formal-u | MODALITY.Epistemic-kan | DISCOURSE.Formal-register-u | TOPIC.Media-entertainment | TOPIC.Health
817,Overstappen op een andere verzekering U mag uw zorgverzekering zelf kiezen.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | MODAL.mogen | VERBCLUSTER.modal-inf | PRONOUN.2sg-formal-u | MODALITY.Deontic-permission | INFSTR.Topicalization-fronting | TOPIC.Health | TOPIC.Finance-admin
818,"Als u over uw zorgverzekering niet tevreden bent, kunt u overstappen.",SENTENCE_TYPE.Negative-declarative | TENSE.Presens | MODAL.kunnen | VERBCLUSTER.modal-inf | VERB.Separable-verb | PRONOUN.2sg-formal-u | NEGATION.niet | MODALITY.Epistemic-kan | SYNTAX.Subordinate-clause | DISCOURSE.Formal-register-u | TOPIC.Health
819,Dat kan aan het einde van het jaar.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | MODAL.kunnen | ARTICLE.Het | MODALITY.Epistemic-kan | SYNTAX.Subordinate-clause
820,U moet dan voor 1 januari van het nieuwe jaar een nieuwe verzekering kiezen.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | MODAL.moeten | VERBCLUSTER.modal-inf | ARTICLE.Het | PRONOUN.2sg-formal-u | MODALITY.Deontic-obligation | TOPIC.Health | TOPIC.Finance-admin
821,En u moet uw oude zorgverzekering opzeggen.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | MODAL.moeten | VERBCLUSTER.modal-inf | PRONOUN.2sg-formal-u | MODALITY.Deontic-obligation | TOPIC.Health
822,"Als u over een nieuwe verzekering twijfelt, kunt u online verschillende verzekeringen vergelijken.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | MODAL.kunnen | VERBCLUSTER.modal-inf | PRONOUN.2sg-formal-u | MODALITY.Epistemic-kan | SYNTAX.Subordinate-clause | DISCOURSE.Formal-register-u | TOPIC.Media-entertainment | TOPIC.Health | TOPIC.Finance-admin
823,U kiest een zorgverzekering voor minimaal één jaar.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | PRONOUN.2sg-formal-u | TOPIC.Health
824,Halverwege het jaar kunt u dus niet op een andere verzekering overstappen.,SENTENCE_TYPE.Negative-declarative | TENSE.Presens | MODAL.kunnen | VERBCLUSTER.modal-inf | VERB.Separable-verb | ARTICLE.Het | PRONOUN.2sg-formal-u | NEGATION.niet | MODALITY.Epistemic-kan | CONNECTOR.dus-consecutive | DISCOURSE.Formal-register-u | TOPIC.Health | TOPIC.Finance-admin
825,AFVAL In Nederland verzamelen we per jaar zo'n vijfhonderd kilo afval per persoon.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | NP.Noun-compound | PRONOUN.1pl | TOPIC.Nature-environment
826,"Dit is voor de helft restafval, zoals sommige lege verpakkingen en luiers.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.De | CONNECTOR.en-additive
827,De gemeente haalt het restafval op.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | VERB.Separable-verb | ARTICLE.Het | TOPIC.Housing-living
828,Dit gebeurt op vaste dagen en tijden.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | CONNECTOR.en-additive
829,"Bewoners moeten hun vuilniszakken, vuilnisbakken of containers dan aan de straat zetten.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Imperfectum | MODAL.moeten | VERBCLUSTER.modal-inf | ARTICLE.De | PRONOUN.3pl | MODALITY.Deontic-obligation | CONNECTOR.of-alternative | TOPIC.Daily-life | TOPIC.Housing-living
830,"In sommige gemeenten moeten bewoners hun afval zelf in een grote, centrale container weggooien.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | MODAL.moeten | VERBCLUSTER.modal-inf | PRONOUN.3pl | MODALITY.Deontic-obligation | TOPIC.Nature-environment
831,Soms krijgen ze dan een speciaal pasje om de container open te maken.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | VERBCLUSTER.te-inf | ARTICLE.De | NP.Diminutive | PRONOUN.3sg-fem | PRONOUN.3pl
832,Maar niet al het afval is restafval.,SENTENCE_TYPE.Negative-declarative | TENSE.Presens | ARTICLE.Het | PARTICLE.al | NEGATION.niet | TOPIC.Nature-environment
833,Daarom moeten we niet al ons afval in één vuilnisbak gooien.,SENTENCE_TYPE.Negative-declarative | TENSE.Presens | MODAL.moeten | VERBCLUSTER.modal-inf | PRONOUN.1pl | PARTICLE.al | NEGATION.niet | MODALITY.Deontic-obligation | TOPIC.Nature-environment
834,Het is beter voor het milieu om afval te scheiden en het in verschillende bakken te gooien.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | VERBCLUSTER.te-inf | ARTICLE.Het | NP.Adjective-comparative | CONNECTOR.en-additive | TOPIC.Nature-environment | TOPIC.Relationships-family
835,"Plastic, papier en glas kunnen we dan nog een keer gebruiken.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | MODAL.kunnen | VERBCLUSTER.modal-inf | PRONOUN.1pl | PARTICLE.nog | MODALITY.Epistemic-kan | CONNECTOR.en-additive | TOPIC.Nature-environment
836,Bovendien kunnen schadelijke stoffen zo niet in het milieu terechtkomen.,SENTENCE_TYPE.Negative-declarative | TENSE.Presens | MODAL.kunnen | VERBCLUSTER.modal-inf | ARTICLE.Het | NEGATION.niet | MODALITY.Epistemic-kan | TOPIC.Nature-environment
837,"WAAR MOET HET IN? glas papier en karton klein chemisch afval groente-, fruit-en tuinafval (gft) plastic, metaal en drinkpakken (pmd) grofvuil statiegeld Lege flessen en potten moeten in de glasbak.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | MODAL.moeten | ARTICLE.De | ARTICLE.Het | PRONOUN.Relative-clause | MODALITY.Deontic-obligation | CONNECTOR.en-additive | TOPIC.Nature-environment | TOPIC.Finance-admin
838,"Oude kranten, lege dozen en verpakkingen van karton moeten in de papierbak.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | MODAL.moeten | ARTICLE.De | MODALITY.Deontic-obligation | CONNECTOR.en-additive
839,"Lege batterijen, medicijnen en olie mogen niet in het milieu terechtkomen.",SENTENCE_TYPE.Negative-declarative | TENSE.Presens | MODAL.mogen | VERBCLUSTER.modal-inf | ARTICLE.Het | NEGATION.niet | MODALITY.Deontic-permission | CONNECTOR.en-additive | TOPIC.Nature-environment
840,U kunt dit chemisch afval op speciale plaatsen in uw gemeente weggooien.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | MODAL.kunnen | VERBCLUSTER.modal-inf | NP.Demonstrative | PRONOUN.2sg-formal-u | MODALITY.Epistemic-kan | DISCOURSE.Formal-register-u | TOPIC.Media-entertainment | TOPIC.Nature-environment | TOPIC.Housing-living
841,In de supermarkt staan vaak bakken voor lege batterijen.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.De | TOPIC.Daily-life
842,"Met 'groenafval' bedoelen we etensresten, schillen en afval uit de tuin.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.De | PRONOUN.1pl | CONNECTOR.en-additive | TOPIC.Daily-life | TOPIC.Nature-environment
843,Dat kan in de gft-bak.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | MODAL.kunnen | ARTICLE.De | MODALITY.Epistemic-kan | SYNTAX.Subordinate-clause | TOPIC.Nature-environment
844,"Plastic, metaal en blik moeten in een speciale bak, bijvoorbeeld plastic flessen en bekers.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | MODAL.moeten | VERBCLUSTER.modal-inf | MODALITY.Deontic-obligation | CONNECTOR.en-additive | TOPIC.Nature-environment
845,"Ook lege drinkpakken, chipszakken en blikjes kunt u in de pmd-bak doen.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | MODAL.kunnen | VERBCLUSTER.modal-inf | ARTICLE.De | PRONOUN.2sg-formal-u | MODALITY.Epistemic-kan | CONNECTOR.en-additive | DISCOURSE.Formal-register-u
846,"Oude meubels, matrassen en grote elektrische apparaten mag u niet zomaar buiten zetten.",SENTENCE_TYPE.Negative-declarative | TENSE.Imperfectum | MODAL.mogen | VERBCLUSTER.modal-inf | PRONOUN.2sg-formal-u | NEGATION.niet | MODALITY.Deontic-permission | CONNECTOR.en-additive
847,"Dit is geen restafval, maar grofvuil.",SENTENCE_TYPE.Negative-declarative | TENSE.Perfectum | PARTICLE.maar | NEGATION.geen | CONNECTOR.maar-adversative
848,Wilt u dat de gemeente het grofvuil ophaalt?,SENTENCE_TYPE.Yes-no-question | TENSE.Presens | ARTICLE.De | ARTICLE.Het | PRONOUN.2sg-formal-u | SYNTAX.Subordinate-clause | TOPIC.Housing-living
849,Maak dan een afspraak.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | SYNTAX.Inversion-V2 | INFSTR.Topicalization-fronting | TOPIC.Daily-life
850,Op lege flesjes en kratten bier en grote frisdrankflessen zit vaak statiegeld.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | CONNECTOR.en-additive | TOPIC.Finance-admin
851,"Als u ze naar de supermarkt terugbrengt, krijgt u een bonnetje.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.De | NP.Diminutive | PRONOUN.2sg-formal-u | PRONOUN.3sg-fem | PRONOUN.3pl | SYNTAX.Subordinate-clause | TOPIC.Daily-life | TOPIC.Finance-admin
852,Met dit bonnetje kunt u het statiegeld terugkrijgen of een deel van uw boodschappen betalen.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | MODAL.kunnen | VERBCLUSTER.modal-inf | ARTICLE.Het | NP.Diminutive | NP.Demonstrative | PRONOUN.2sg-formal-u | MODALITY.Epistemic-kan | CONNECTOR.of-alternative | DISCOURSE.Formal-register-u | TOPIC.Daily-life | TOPIC.Finance-admin
853,Gebruik je netwerk!,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | NP.Noun-compound | PRONOUN.2sg-informal | DISCOURSE.Informal-register
854,Diana interviewt Yazan voor de radio.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.De
855,Yazan werkt bij een uitzendbureau.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | TOPIC.Work-career
856,Ze praten over werk zoeken.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | TOPIC.Work-career
857,"Diana Yazan Yazan, je werkt bij een uitzendbureau.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | PRONOUN.2sg-informal | DISCOURSE.Informal-register | TOPIC.Work-career
858,Dus je praat veel met mensen die werkloos zijn en een uitkering hebben.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | NP.Demonstrative | PRONOUN.2sg-informal | PRONOUN.3sg-masc | PRONOUN.Relative-clause | CONNECTOR.en-additive | DISCOURSE.Informal-register
859,Wat adviseer je hen dan?,SENTENCE_TYPE.Yes-no-question | TENSE.Presens | NP.Adjective-comparative | PRONOUN.2sg-informal | PRONOUN.3pl | DISCOURSE.Informal-register
860,"Nou, ga in ieder geval naar een uitzendbureau en schrijf je als werkzoekende in.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Futurum-gaan | VERBCLUSTER.gaan-inf | VERB.Separable-verb | PRONOUN.2sg-informal | PARTICLE.nou | SYNTAX.Subordinate-clause | CONNECTOR.als-conditional | CONNECTOR.en-additive | DISCOURSE.Informal-register | TOPIC.Work-career
861,Uitzendbureaus hebben veel vacatures.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens
862,Ze brengen werkgevers en werknemers op deze manier met elkaar in contact.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | VERB.Reflexive | NP.Demonstrative | CONNECTOR.en-additive
863,Diana Yazan Oké.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | DISCOURSE.Backchannel-opener
864,En verder?,SENTENCE_TYPE.Yes-no-question | TENSE.Presens
865,Heb je nog andere tips?,SENTENCE_TYPE.Yes-no-question | TENSE.Presens | PRONOUN.2sg-informal | PARTICLE.nog | DISCOURSE.Informal-register
866,Jazeker!,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens
867,Gebruik je netwerk!,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | NP.Noun-compound | PRONOUN.2sg-informal | DISCOURSE.Informal-register
868,"Diana Ja, het woord 'netwerk' hoor je tegenwoordig vaak.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | ARTICLE.Het | NP.Noun-compound | PRONOUN.2sg-informal | PARTICLE.hoor | DISCOURSE.Informal-register | DISCOURSE.Backchannel-opener
869,Wat is dat precies?,SENTENCE_TYPE.Yes-no-question | TENSE.Presens | SYNTAX.Subordinate-clause
870,Yazan Je netwerk bestaat uit alle mensen die je kent.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | NP.Demonstrative | NP.Noun-compound | PRONOUN.2sg-informal | DISCOURSE.Informal-register
871,"Denk aan familieleden, vrienden, vrienden van vrienden, docenten, collega's, leidinggevenden en ex-collega's.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | CONNECTOR.en-additive | TOPIC.Work-career | TOPIC.Relationships-family
872,"Maar ook mensen die je via internet kent, bijvoorbeeld op Facebook of LinkedIn.",SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | NP.Demonstrative | PRONOUN.2sg-informal | SYNTAX.Inversion-V2 | CONNECTOR.of-alternative | DISCOURSE.Informal-register | TOPIC.Media-entertainment | TOPIC.Work-career
873,Je netwerk is groter dan je denkt.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | NP.Adjective-comparative | NP.Noun-compound | PRONOUN.2sg-informal | DISCOURSE.Informal-register
874,Met netwerken kun je je netwerk verder uitbreiden.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | NP.Noun-compound | PRONOUN.2sg-informal | DISCOURSE.Informal-register | TOPIC.Work-career
875,Dat is van belang voor mensen die werk zoeken.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | NP.Demonstrative | SYNTAX.Subordinate-clause | TOPIC.Work-career
876,Diana Hm...,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | DISCOURSE.Backchannel-opener
877,Netwerken klinkt altijd erg spannend.,SENTENCE_TYPE.Affirmative-declarative | TENSE.Presens | NP.Noun-compound | DEGREE.Intensifier | DISCOURSE.Evaluative-stance
